,Village/Locality name,Officename ( BO/SO/HO),latitude,longitude,BB_lat_1,BB_lat_2,BB_lon_1,BB_lon_2,Pincode,Sub-distname,Districtname,StateName
911,Basavanapura,Thammanayakanahalli B.O,13.225281900000002,77.57601899999997,13.2052819,13.245281900000002,77.55601899999998,77.596019,562106,Anekal,BANGALORE,KARNATAKA
912,Dodda Hagade,Sidihoskote B.O,12.7461886,77.68963690000002,12.7261886,12.7661886,77.6696369,77.7096369,562106,Anekal,BANGALORE,KARNATAKA
913,Geratiganabele,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
914,K.Dommsandra,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
915,Karpur Janatha Colony,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
916,Kaval Hosahalli,Sidihoskote B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
917,Kunmadivala,Sidihoskote B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
918,Kuvempunagara,Bestamaranahalli B.O,12.9159361,77.61623767716229,12.9151038,12.9163084,77.61561490000003,77.61696579999997,562106,Anekal,BANGALORE,KARNATAKA
919,Madivala,Marsur B.O,13.216174100000002,77.9649502,13.1961741,13.2361741,77.9449502,77.9849502,562106,Anekal,BANGALORE,KARNATAKA
920,Marasur,Marsur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
921,Mattagatti janatha Colony,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
922,Muttur,Thammanayakanahalli B.O,13.2999025,77.5493829,13.2998985,13.2999025,77.5493829,77.55032800000002,562106,Anekal,BANGALORE,KARNATAKA
923,Vaderahalli,Sidihoskote B.O,12.7374961,77.3013277,12.7174961,12.7574961,77.2813277,77.3213277,562106,Anekal,BANGALORE,KARNATAKA
924,A Medihalli,Sidihoskote B.O,12.9681562,77.845242,12.9481562,12.9881562,77.825242,77.86524200000002,562106,Anekal,BANGALORE,KARNATAKA
925,Adur,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
926,Amani Doddakere,Anekal S.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
927,Avadadenahalli,Marsur B.O,12.7471354,77.7110012,12.7271354,12.7671354,77.6910012,77.7310012,562106,Anekal,BANGALORE,KARNATAKA
928,Bidaragere,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
929,Byagadadenahalli,Marsur B.O,12.7426294,77.7014816,12.7226294,12.762629400000002,77.6814816,77.7214816,562106,Anekal,BANGALORE,KARNATAKA
930,Chudenahalli,Thammanayakanahalli B.O,12.8808096,77.75902640000002,12.8807596,12.8808596,77.75897640000002,77.75907640000001,562106,Anekal,BANGALORE,KARNATAKA
931,Indlawadi,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
932,Kempavaderahalli,Sidihoskote B.O,12.7397987,77.68783990000001,12.7197987,12.7597987,77.6678399,77.70783990000002,562106,Anekal,BANGALORE,KARNATAKA
933,Kurubarahatti,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
934,Madiwala,Samandur B.O,12.9212269,77.61795079999997,12.9012269,12.9412269,77.59795079999998,77.63795079999998,562106,Anekal,BANGALORE,KARNATAKA
935,Muthagatti,Guddanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
936,Siddanapalya,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
937,Sonnanayakanapura,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
938,Thimmasandra,Samandur B.O,13.1238879,77.7733157,13.123837900000002,13.1239379,77.7732657,77.7733657,562106,Anekal,BANGALORE,KARNATAKA
939,Vanakanahalli,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
940,Aravantigepura,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
941,Arehalli,Thammanayakanahalli B.O,13.2229003,77.9482656,13.2029003,13.2429003,77.92826559999997,77.9682656,562106,Anekal,BANGALORE,KARNATAKA
942,Bagganadoddi,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
943,Bandapura,Marsur B.O,13.0392632,77.74783670000002,13.0192632,13.0592632,77.72783670000003,77.7678367,562106,Anekal,BANGALORE,KARNATAKA
944,Bidaraguppegunduthopu,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
945,Gudnahalli,Guddanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
946,Halevuru,Marsur B.O,13.2044956,77.8901465,13.1844956,13.2244956,77.87014649999998,77.9101465,562106,Anekal,BANGALORE,KARNATAKA
947,Hompalaghatta,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
948,Indlawadipura,Thammanayakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
949,Karpur,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
950,KK Nag Ltd,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
951,Laxmipura,Thammanayakanahalli B.O,13.0371308,77.4612093,13.0370808,13.0371808,77.4611593,77.4612593,562106,Anekal,BANGALORE,KARNATAKA
952,Mutyalamadagu,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
953,Naganaikanahalli,Marsur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
954,Rachamanahalli,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
955,Shiradi Sai Engineering College,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
956,Soppahalli,Sidihoskote B.O,13.494601,77.7736559,13.474601000000002,13.514601,77.7536559,77.7936559,562106,Anekal,BANGALORE,KARNATAKA
957,Submangala,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
958,Telagarahalli,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
959,Thattanahalli,Marsur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
960,Adurpalya,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
961,Anekal,Anekal S.O,12.7849128,77.7031193,12.7674006,12.8021995,77.7012578,77.70661340000002,562106,Anekal,BANGALORE,KARNATAKA
962,Jayashree School,Samandur B.O,12.881611,77.6260763,12.881561,12.881661,77.62602629999998,77.6261263,562106,Anekal,BANGALORE,KARNATAKA
963,Kammasandra Agrahara,Sidihoskote B.O,12.8295012,77.688501,12.8281609,12.830811099999998,77.6860191,77.6912599,562106,Anekal,BANGALORE,KARNATAKA
964,Menasiganahalli,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
965,Muthagatti,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
966,St.Joseph's School,Samandur B.O,12.96273935,77.5699167986416,12.9622492,12.9634303,77.5692228,77.5704823,562106,Anekal,BANGALORE,KARNATAKA
967,Venkateswarapura,Thammanayakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
968,Anekal (Rural),Anekal S.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
969,Asraya Yojana Manegalu,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
970,Bommandahalli,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
971,Chikka Hosahalli,Thammanayakanahalli B.O,13.2025341,77.7544907,13.182534099999998,13.2225341,77.7344907,77.7744907,562106,Anekal,BANGALORE,KARNATAKA
972,Dinnnur,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
973,Gollahalli,Indalavadi B.O,13.2591462,77.5057245,13.2391462,13.2791462,77.4857245,77.5257245,562106,Anekal,BANGALORE,KARNATAKA
974,GTB Cruster,Thammanayakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
975,Kempegowdnagara,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
976,Mysaramaradoddi,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
977,Patnagere Gollahalli,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
978,Rachamanhalli Jnatha Colony,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
979,Solur,Vanakanahalli B.O,13.0698018,77.2586709,13.0648018,13.0748018,77.2536709,77.26367090000002,562106,Anekal,BANGALORE,KARNATAKA
980,Thammanaikanahalli,Thammanayakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
981,Yellamanapalya,Sidihoskote B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
982,Anekal railway Station,Bestamaranahalli B.O,12.7849128,77.7031193,12.7674006,12.8021995,77.7012578,77.70661340000002,562106,Anekal,BANGALORE,KARNATAKA
983,Bestammanahalli,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
984,Channena Agrahara,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
985,Haldenahalli Janatha Colony,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
986,Indalwadi Cross,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
987,Marasur Agrahara,Marsur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
988,Amani Bidarakere,Anekal S.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
989,Chikka Hagade,Sidihoskote B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
990,Chikkanahalli,Thammanayakanahalli B.O,13.314318,77.7871125,13.294318,13.334318,77.7671125,77.8071125,562106,Anekal,BANGALORE,KARNATAKA
991,Gowrenahalli,Sidihoskote B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
992,Gudnahalli,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
993,Haldenahalli,Bestamaranahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
994,Kadajakkanahalli,Indalavadi B.O,12.7377358,77.6344478,12.717735800000002,12.7577358,77.6144478,77.6544478,562106,Anekal,BANGALORE,KARNATAKA
995,Maranaikanahalli,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
996,Nallaiahanadoddi,Thammanayakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
997,Nosenur,Indalavadi B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
998,Pearlvali Farm,Thammanayakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
999,Samandur,Samandur B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
1000,Sidihosakote,Sidihoskote B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
1001,Singasandra,Vanakanahalli B.O,12.88027485,77.6547537489424,12.86598,12.8946975,77.6371799,77.6754505,562106,Anekal,BANGALORE,KARNATAKA
1002,Sunavara,Vanakanahalli B.O,,,,,,,562106,Anekal,BANGALORE,KARNATAKA
1003,Arenur,Bidaraguppe B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1004,Attibele Ind Area,Yadavanahalli B.O,13.284321300000002,77.71775059999999,13.264321300000002,13.304321300000002,77.69775059999998,77.7377506,562107,Anekal,BANGALORE,KARNATAKA
1005,Balagaranahalli,Neralur B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1006,Byalahalli,Bidaraguppe B.O,12.9396109,77.81594559999998,12.9196109,12.9596109,77.79594559999998,77.83594559999997,562107,Anekal,BANGALORE,KARNATAKA
1007,Dasanapura,Mayasandra B.O,13.0758896,77.4364795,13.0558896,13.0958896,77.41647950000002,77.4564795,562107,Anekal,BANGALORE,KARNATAKA
1008,Giddenahalli,Yadavanahalli B.O,12.9931426,77.41877020000003,12.9731426,13.013142599999998,77.3987702,77.43877020000002,562107,Anekal,BANGALORE,KARNATAKA
1009,Mayasandra,Mayasandra B.O,13.3095936,77.6600805,13.289593599999998,13.3295936,77.64008050000002,77.6800805,562107,Anekal,BANGALORE,KARNATAKA
1010,Bhaktipura,Mayasandra B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1011,M.Medihalli,Mayasandra B.O,12.9681562,77.845242,12.9481562,12.9881562,77.825242,77.86524200000002,562107,Anekal,BANGALORE,KARNATAKA
1012,Narasapura,Bidaraguppe B.O,13.2043595,77.3245045,13.1843595,13.2243595,77.30450450000002,77.3445045,562107,Anekal,BANGALORE,KARNATAKA
1013,Hanuman Lay Out,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1014,Kamblipura,Mayasandra B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1015,Kodlipura,Mayasandra B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1016,Lakshmisagara,Neralur B.O,13.125537,77.9684227,13.105537,13.145537,77.94842270000002,77.9884227,562107,Anekal,BANGALORE,KARNATAKA
1017,Neralur,Neralur B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1018,R.C.Lay Out,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1019,Silk Farm,Bidaraguppe B.O,12.8537732,77.5235173,12.8537232,12.8538232,77.5234673,77.5235673,562107,Anekal,BANGALORE,KARNATAKA
1020,Tyayakana Halli,Bidaraguppe B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1021,Vaddara Palya,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1022,Bendiganahalli,Neralur B.O,13.217348199999998,77.8337043,13.1973482,13.2373482,77.8137043,77.85370429999998,562107,Anekal,BANGALORE,KARNATAKA
1023,Jigala,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1024,Mallenahalli,Bidaraguppe B.O,13.2503059,77.8865009,13.2303059,13.2703059,77.8665009,77.90650090000003,562107,Anekal,BANGALORE,KARNATAKA
1025,Ballur,Attibele S.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1026,Canara College,Yadavanahalli B.O,12.958280300000002,77.7027141,12.958230300000002,12.958330300000002,77.70266409999998,77.7027641,562107,Anekal,BANGALORE,KARNATAKA
1027,Soma Habbu,Mayasandra B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1028,Sultanapalya,Bidaraguppe B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1029,Abbanna Palya,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1030,Arehalli,Mayasandra B.O,13.2229003,77.9482656,13.2029003,13.2429003,77.92826559999997,77.9682656,562107,Anekal,BANGALORE,KARNATAKA
1031,Bidarguppe Extn,Bidaraguppe B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1032,Chikkanahalli,Attibele S.O,13.314318,77.7871125,13.294318,13.334318,77.7671125,77.8071125,562107,Anekal,BANGALORE,KARNATAKA
1033,Guddahatti,Neralur B.O,12.8037087,77.7423358,12.7837087,12.8237087,77.7223358,77.7623358,562107,Anekal,BANGALORE,KARNATAKA
1034,Halehalli,Mayasandra B.O,12.739057699999998,77.7513903,12.7190577,12.7590577,77.73139029999999,77.7713903,562107,Anekal,BANGALORE,KARNATAKA
1035,Indlabele,Bidaraguppe B.O,12.7909618,77.77777579999999,12.7709618,12.8109618,77.75777579999998,77.7977758,562107,Anekal,BANGALORE,KARNATAKA
1036,Manchenahalli,Mayasandra B.O,13.0357205,77.3580474,13.0157205,13.0557205,77.33804740000002,77.3780474,562107,Anekal,BANGALORE,KARNATAKA
1037,"T.V.S.Road, Dasanapura",Mayasandra B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1038,Vinatage Residency,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1039,Yadavanahalli,Yadavanahalli B.O,12.7898553,77.7514537,12.7698553,12.8098553,77.7314537,77.7714537,562107,Anekal,BANGALORE,KARNATAKA
1040,Attibele Ind Area,Neralur B.O,13.284321300000002,77.71775059999999,13.264321300000002,13.304321300000002,77.69775059999998,77.7377506,562107,Anekal,BANGALORE,KARNATAKA
1041,Bidaraguppe,Bidaraguppe B.O,12.8060574,77.7862873,12.7860574,12.826057400000002,77.7662873,77.80628730000002,562107,Anekal,BANGALORE,KARNATAKA
1042,Harohalli,Mayasandra B.O,13.0244417,77.93873070000002,13.0044417,13.044441699999998,77.9187307,77.9587307,562107,Anekal,BANGALORE,KARNATAKA
1043,Itchangur,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1044,Adigarakallahalli,Bidaraguppe B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1045,Attibele,Attibele S.O,12.7782588,77.7712834,12.7582588,12.7982588,77.7512834,77.7912834,562107,Anekal,BANGALORE,KARNATAKA
1046,Krishnasagara,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1047,Ragahvendra Lay Out,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1048,Ramachandranagara,Yadavanahalli B.O,,,,,,,562107,Anekal,BANGALORE,KARNATAKA
1049,S.Medihalli,Bidaraguppe B.O,12.9681562,77.845242,12.9481562,12.9881562,77.825242,77.86524200000002,562107,Anekal,BANGALORE,KARNATAKA
1050,Hampapura,Manchanayakanahalli B.O,12.8311136,77.4291715,12.8111136,12.8511136,77.4091715,77.44917149999998,562109,Bangalore South,BANGALORE,KARNATAKA
1051,Arasanahalli Peddanahalli,Uganavadi B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1052,Bommawara,Uganavadi B.O,13.252448800000002,77.6709181,13.232448800000002,13.2724488,77.6509181,77.6909181,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1053,Byradenahalli,Alurduddanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1054,Doddagollahalli,Alurduddanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1055,Sadahalli,Sadahalli B.O,13.211108800000002,77.64702199999998,13.191108800000002,13.2311088,77.627022,77.667022,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1056,Southegowdanahalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1057,Thammenahalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1058,Udayagiri,Doddasanne B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1059,Vajarahalli,Vishwanathapura B.O,12.8238977,77.39113359999997,12.8038977,12.8438977,77.3711336,77.41113359999999,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1060,Venkatapura,Kundana B.O,13.1141369,77.7819989,13.0941369,13.1341369,77.76199890000002,77.8019989,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1061,Devanahalli,Devanahalli S.O,13.248350199999996,77.7134377,13.208350199999998,13.288350199999998,77.6734377,77.75343769999998,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1062,Doddacheemanahalli,Kundana B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1063,Gokere Bachenahalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1064,Juttanahalli,Jalige B.O,12.9536998,77.18814379999998,12.9336998,12.9736998,77.1681438,77.2081438,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1065,Lingadeeragollahalli,Kundana B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1066,Maragondanahalli,Aradeshanahalli B.O,13.2035418,77.57607209999998,13.1835418,13.2235418,77.5560721,77.59607209999999,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1067,Mattabaralu,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1068,Mattabarlu,Yeliyur B.O,13.2462994,77.7693806,13.2262994,13.2662994,77.7493806,77.7893806,562110,Hosakote,BANGALORE RURAL,KARNATAKA
1069,Mulli Amanikere,Devanahalli S.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1070,Rayasandra,Anneshwara B.O,13.2197274,77.72644559999998,13.1997274,13.2397274,77.7064456,77.74644559999999,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1071,Shanappanahalli,Vishwanathapura B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1072,Singrahalli,Hegganahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1073,Sunnagatta,Alurduddanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1074,Thellohalli Agrahara,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1075,Akkupet,Devanahalli S.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1076,Anneswara,Anneshwara B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1077,Boovanahalli,Doddasanne B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1078,Doddasanne,Doddasanne B.O,13.2177635,77.69410390000002,13.1977635,13.237763500000002,77.6741039,77.71410390000001,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1079,Haralur Nagenahalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1080,Sanne Amanikere,Devanahalli S.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1081,Thindlu,Jalige B.O,12.9900077,77.8653418,12.970007699999998,13.0100077,77.8453418,77.88534179999998,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1082,Yerrappanahalli,Anneshwara B.O,13.2172834,77.7027166,13.1972834,13.2372834,77.68271659999998,77.7227166,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1083,Bammanahalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1084,Bannimangala Amanikere,Alurduddanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1085,Chikkannanahosahalli,Aradeshanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1086,Dyavarahalli,Jalige B.O,13.2401967,77.5986857,13.2201967,13.2601967,77.57868570000002,77.61868570000001,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1087,Nagamangala,Hegganahalli B.O,13.303352300000002,77.8419141,13.283352300000002,13.323352300000002,77.8219141,77.86191409999998,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1088,Neraganahalli,Kundana B.O,13.2361351,77.6297013,13.2161351,13.2561351,77.6097013,77.64970129999998,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1089,Palya,Kannamangala B.O,13.1740696,77.7061858,13.1540696,13.1940696,77.6861858,77.7261858,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1090,Thimmegowdana Hosahalli,Uganavadi B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1091,Aradeshahalli,Aradeshanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1092,Boodihal,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1093,Chowdenahalli,Hegganahalli B.O,12.8816103,77.75687629999999,12.8815603,12.8816603,77.75682629999999,77.75692629999998,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1094,Gangamuthanahalli,Anneshwara B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1095,Gururayana Hosur,Devanahalli S.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1096,Hegganahalli,Hegganahalli B.O,13.2187326,77.6104355,13.1987326,13.2387326,77.5904355,77.6304355,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1097,Indrasanahalli,Hegganahalli B.O,13.225742000000002,77.6140746,13.205742,13.245742000000002,77.5940746,77.63407459999998,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1098,Jalige,Jalige B.O,13.2265508,77.58439820000002,13.2065508,13.2465508,77.56439820000001,77.6043982,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1099,Kempalingapura,Kannamangala B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1100,Pandithapura,Jalige B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1101,Sadenahalli,Aradeshanahalli B.O,13.4754912,77.6015103,13.455491199999996,13.495491199999998,77.5815103,77.6215103,562110,Bangalore North,BANGALORE,KARNATAKA
1102,Setterahalli,Vishwanathapura B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1103,Byadarahalli,Vishwanathapura B.O,13.2908479,77.6083775,13.2708479,13.3108479,77.5883775,77.6283775,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1104,Chikkachimanahalli,Kundana B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1105,Chinnakempanahalli,Uganavadi B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1106,Guduvanahalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1107,Hire Amanikere,Devanahalli S.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1108,Jogahalli,Sadahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1109,Lakshmipura,Vishwanathapura B.O,12.8306075,77.294852,12.8106075,12.8506075,77.274852,77.314852,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1110,Pujanahalli,Kannamangala B.O,13.4308018,77.7531182,13.410801800000002,13.4508018,77.7331182,77.7731182,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1111,Srothreyathellohalli,Yeliyur B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1112,Uganavadi,Uganavadi B.O,13.236587900000002,77.665414,13.216587900000002,13.2565879,77.645414,77.685414,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1113,Vishwanathapura,Vishwanathapura B.O,13.2735285,77.64909940000003,13.2535285,13.2935285,77.6290994,77.66909940000002,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1114,Alurdoddanahalli,Alurduddanahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1115,Bettenahalli,Hegganahalli B.O,13.2086636,77.5886003,13.1886636,13.2286636,77.5686003,77.6086003,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1116,Binnamangala,Yeliyur B.O,13.460950199999996,77.87361820000002,13.440950199999998,13.480950199999995,77.8536182,77.8936182,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1117,Bychapura,Anneshwara B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1118,Chikkasanne,Doddasanne B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1119,Chikkobanahalli,Alurduddanahalli B.O,13.2893807,77.62192879999998,13.2693807,13.3093807,77.6019288,77.64192879999997,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1120,Doddappanahalli,Kannamangala B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
1121,Ilathore,Hegganahalli B.O,,,,,,,562110,Devanahalli,BANGALORE RURAL,KARNATAKA
